Rooms,Price,Distance,Bathroom,Car,Landsize,BuildingArea,Propertycount,Build_Age,Type_h,Type_t,Type_u,Method_S,Method_SA,Method_SP,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria
2,485000.0,9.0,1.0,1.0,0.0,81.92271186440678,1554.0,52.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
3,1651000.0,9.0,1.0,1.0,1073.0,167.28109546606595,1554.0,75.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
5,1797000.0,9.0,3.0,3.0,826.0,250.0,1554.0,67.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,405000.0,9.0,1.0,1.0,0.0,81.92271186440678,1554.0,62.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
3,551000.0,14.5,1.0,1.0,610.0,121.0,851.0,67.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,425000.0,14.5,1.0,2.0,650.0,90.0,851.0,47.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,537000.0,14.5,1.0,2.0,600.0,167.28109546606595,851.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,600000.0,14.5,1.0,2.0,647.0,173.0,851.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,611000.0,14.5,1.0,3.0,624.0,93.0,851.0,56.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,495000.0,14.5,1.0,2.0,598.0,92.0,851.0,57.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,472500.0,14.5,1.0,2.0,729.0,88.0,851.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,421000.0,14.5,1.0,1.0,607.0,167.28109546606595,851.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,980000.0,12.4,1.0,1.0,907.0,165.0,1414.0,62.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1000000.0,12.4,2.0,2.0,544.0,167.28109546606595,1414.0,22.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2,731000.0,12.4,1.0,1.0,640.0,167.28109546606595,1414.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,380000.0,12.4,1.0,1.0,128.0,81.92271186440678,1414.0,52.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3,690000.0,12.4,1.0,2.0,556.0,167.28109546606595,1414.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,607500.0,12.4,2.0,1.0,468.0,153.0,1414.0,52.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,705500.0,12.4,1.0,1.0,770.0,167.28109546606595,1414.0,72.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2,677200.0,7.8,2.0,1.0,180.0,179.0,1808.0,11.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,1155000.0,7.8,2.0,2.0,269.0,123.0,1808.0,107.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,817000.0,7.8,1.0,1.0,259.0,105.0,1808.0,82.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1035000.0,7.8,2.0,2.0,275.0,145.0,1808.0,102.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2,677500.0,7.8,1.0,1.0,224.0,89.0,1808.0,107.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,630000.0,7.8,1.0,1.0,370.0,167.28109546606595,1808.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,730000.0,7.8,2.0,1.0,84.0,130.0,1808.0,122.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,440000.0,7.8,1.0,1.0,117.0,74.0,1808.0,14.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2,685000.0,7.8,1.0,1.0,220.0,219.0,1808.0,132.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,967500.0,7.8,1.0,1.0,325.0,167.28109546606595,1808.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,210000.0,7.8,1.0,1.0,0.0,36.0,1808.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,1340000.0,7.8,2.0,1.0,272.0,132.0,1808.0,107.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,925000.0,7.8,2.0,1.0,276.0,4.0,1808.0,74.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,1275000.0,7.8,2.0,1.0,274.0,172.0,1808.0,112.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,925000.0,7.8,1.0,1.0,275.0,100.0,1808.0,102.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4,1336000.0,7.8,2.0,1.0,343.0,109.0,1808.0,102.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,1100000.0,12.1,3.0,2.0,286.0,160.0,4442.0,32.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4,1500000.0,12.1,2.0,1.0,650.0,167.28109546606595,4442.0,87.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1470000.0,12.1,1.0,2.0,701.0,167.28109546606595,4442.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1160000.0,12.1,2.0,2.0,302.0,172.0,4442.0,22.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,1100000.0,12.1,2.0,2.0,242.0,136.74614022988504,4442.0,17.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,690000.0,12.1,1.0,1.0,129.0,136.74614022988504,4442.0,52.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,740000.0,12.1,1.0,1.0,161.0,89.0,4442.0,42.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,975000.0,12.1,2.0,1.0,277.0,109.0,4442.0,47.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,680000.0,12.1,1.0,2.0,275.0,94.0,4442.0,47.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,825000.0,12.1,1.0,1.0,0.0,86.0,4442.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,435000.0,12.1,1.0,1.0,697.0,167.28109546606595,4442.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1370000.0,12.1,2.0,2.0,834.0,168.0,4442.0,68.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,605000.0,12.1,2.0,2.0,5289.0,72.0,4442.0,9.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3,1355000.0,12.1,1.0,6.0,612.0,167.28109546606595,4442.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,785000.0,12.1,2.0,2.0,0.0,136.74614022988504,4442.0,13.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,1420000.0,12.1,1.0,1.0,700.0,167.28109546606595,4442.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1610000.0,12.1,2.0,2.0,660.0,167.0,4442.0,102.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,290000.0,12.1,1.0,1.0,0.0,81.92271186440678,4442.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,910500.0,12.1,1.0,2.0,313.0,167.28109546606595,4442.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,331000.0,12.1,1.0,1.0,0.0,81.92271186440678,4442.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,685000.0,12.1,1.0,1.0,0.0,167.28109546606595,4442.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,256500.0,12.1,1.0,1.0,0.0,37.0,4442.0,56.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1365000.0,12.1,2.0,2.0,627.0,167.28109546606595,4442.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,860000.0,12.1,2.0,2.0,0.0,136.74614022988504,4442.0,9.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3,835000.0,12.1,1.0,1.0,181.0,104.0,4442.0,47.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2,720000.0,12.1,2.0,2.0,1318.0,136.74614022988504,4442.0,14.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,861500.0,12.1,2.0,1.0,293.0,125.0,4442.0,18.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1670000.0,12.1,2.0,1.0,690.0,167.28109546606595,4442.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,692000.0,12.1,1.0,2.0,0.0,167.28109546606595,4442.0,31.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,603000.0,12.1,1.0,1.0,102.0,92.0,4442.0,62.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1076000.0,12.1,1.0,1.0,554.0,167.28109546606595,4442.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,291000.0,12.1,1.0,1.0,0.0,44.0,4442.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1090000.0,12.1,2.0,2.0,553.0,138.0,4442.0,62.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1220000.0,12.1,1.0,2.0,735.0,167.28109546606595,4442.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1641000.0,12.1,1.0,1.0,560.0,167.28109546606595,4442.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,745500.0,12.1,1.0,1.0,186.0,110.0,4442.0,42.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,1260000.0,12.1,1.0,1.0,345.0,167.28109546606595,4442.0,82.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1401000.0,11.8,2.0,2.0,650.0,150.0,3578.0,72.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4,1715000.0,11.8,2.0,2.0,705.0,226.0,3578.0,100.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1960000.0,11.8,1.0,1.0,719.0,167.28109546606595,3578.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1708000.0,11.8,1.0,1.0,703.0,167.28109546606595,3578.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,758000.0,11.8,1.0,1.0,250.0,167.28109546606595,3578.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1920000.0,11.8,1.0,1.0,805.0,808.0,3578.0,97.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1256000.0,11.8,2.0,2.0,378.0,167.28109546606595,3578.0,98.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1918000.0,11.8,2.0,1.0,678.0,162.0,3578.0,102.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,900000.0,11.8,1.0,1.0,265.0,91.0,3578.0,32.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4,1875000.0,11.8,2.0,2.0,702.0,167.28109546606595,3578.0,93.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1250000.0,11.8,1.0,1.0,516.0,167.28109546606595,3578.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,435000.0,11.8,1.0,1.0,0.0,81.92271186440678,3578.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5,1836000.0,11.8,3.0,4.0,464.0,167.28109546606595,3578.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1250000.0,11.8,2.0,2.0,326.0,188.0,3578.0,22.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,950000.0,11.8,1.0,1.0,0.0,81.92271186440678,3578.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,822500.0,11.8,2.0,3.0,0.0,93.0,3578.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,810000.0,11.8,1.0,1.0,210.0,90.0,3578.0,26.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1322000.0,11.8,1.0,1.0,551.0,156.0,3578.0,82.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,861000.0,11.8,1.0,1.0,0.0,167.28109546606595,3578.0,20.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,765000.0,11.8,1.0,2.0,300.0,167.28109546606595,3578.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,973000.0,11.8,2.0,2.0,379.0,81.92271186440678,3578.0,52.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4,1845000.0,11.8,3.0,1.0,718.0,189.0,3578.0,83.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1535000.0,11.8,1.0,2.0,578.0,140.0,3578.0,87.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,2005000.0,11.8,2.0,2.0,691.0,193.0,3578.0,87.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,932000.0,11.8,2.0,1.0,180.0,92.0,3578.0,25.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1,260000.0,11.8,1.0,1.0,0.0,81.92271186440678,3578.0,52.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4,1390000.0,11.8,2.0,2.0,666.0,158.0,3578.0,85.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,296000.0,11.8,1.0,1.0,0.0,36.0,3578.0,52.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2,475000.0,11.8,1.0,1.0,0.0,52.0,3578.0,11.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,1668000.0,11.8,1.0,2.0,595.0,167.28109546606595,3578.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1470000.0,11.8,2.0,2.0,0.0,163.0,3578.0,42.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,981000.0,11.8,1.0,1.0,533.0,167.28109546606595,3578.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,362000.0,11.8,1.0,1.0,0.0,44.0,3578.0,12.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2,410000.0,11.8,1.0,1.0,0.0,65.0,3578.0,52.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
4,1197000.0,11.8,2.0,2.0,144.0,136.74614022988504,3578.0,16.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,1690000.0,11.8,2.0,2.0,692.0,167.28109546606595,3578.0,52.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,447000.0,11.8,1.0,1.0,0.0,81.92271186440678,3578.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,1177000.0,11.8,1.0,2.0,452.0,105.0,3578.0,92.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,617500.0,11.8,1.0,1.0,94.0,91.0,3578.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,479500.0,11.8,1.0,1.0,0.0,92.0,3578.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4,2050000.0,11.8,2.0,2.0,647.0,167.28109546606595,3578.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1061000.0,8.2,1.0,1.0,533.0,167.28109546606595,5058.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,912500.0,8.2,1.0,1.0,444.0,98.0,5058.0,82.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1074000.0,8.2,2.0,2.0,355.0,167.28109546606595,5058.0,72.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1021000.0,8.2,1.0,2.0,601.0,167.28109546606595,5058.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,837000.0,8.2,2.0,3.0,390.0,149.0,5058.0,72.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,850000.0,8.2,1.0,1.0,361.0,167.28109546606595,5058.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,850000.0,8.2,2.0,2.0,497.0,179.0,5058.0,42.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,347000.0,8.2,1.0,1.0,0.0,56.0,5058.0,57.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,438000.0,8.2,1.0,2.0,0.0,75.0,5058.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,360000.0,8.2,1.0,1.0,92.0,167.28109546606595,5058.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,620000.0,8.2,1.0,1.0,144.0,136.74614022988504,5058.0,52.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,415000.0,8.2,1.0,1.0,80.0,64.0,5058.0,42.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,723000.0,8.2,1.0,2.0,302.0,125.0,5058.0,84.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,967000.0,8.2,1.0,2.0,347.0,113.0,5058.0,97.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,840000.0,8.2,1.0,1.0,442.0,123.0,5058.0,72.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,241000.0,8.2,1.0,1.0,0.0,99.0,5058.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,910000.0,8.2,1.0,1.0,412.0,162.0,5058.0,42.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,470000.0,8.2,1.0,1.0,0.0,81.92271186440678,5058.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,820000.0,8.2,1.0,3.0,440.0,131.0,5058.0,72.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,756000.0,8.2,1.0,1.0,353.0,360.0,5058.0,97.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,845000.0,8.2,1.0,4.0,596.0,167.28109546606595,5058.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,850000.0,8.2,1.0,3.0,511.0,167.28109546606595,5058.0,52.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3,620000.0,8.2,1.0,2.0,255.0,148.0,5058.0,21.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,1001000.0,8.2,1.0,4.0,596.0,167.28109546606595,5058.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,875000.0,8.2,2.0,3.0,336.0,94.0,5058.0,112.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2,520000.0,8.2,1.0,1.0,148.0,136.74614022988504,5058.0,52.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,915000.0,8.2,1.0,2.0,434.0,167.28109546606595,5058.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,830000.0,8.2,1.0,2.0,426.0,144.0,5058.0,92.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,545000.0,8.2,1.0,1.0,154.0,2.0,5058.0,17.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,991000.0,8.2,1.0,4.0,495.0,167.28109546606595,5058.0,52.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,913000.0,8.2,1.0,3.0,448.0,96.0,5058.0,97.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,850000.0,8.2,1.0,2.0,462.0,101.0,5058.0,62.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,705000.0,8.2,1.0,1.0,308.0,167.28109546606595,5058.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,709000.0,8.2,1.0,1.0,405.0,167.28109546606595,5058.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,900000.0,8.2,2.0,3.0,446.0,167.28109546606595,5058.0,16.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,790000.0,8.2,1.0,1.0,259.0,167.28109546606595,5058.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,770000.0,8.2,1.0,1.0,267.0,95.0,5058.0,82.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,495000.0,8.2,1.0,2.0,161.0,700.0,5058.0,45.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1575000.0,8.2,1.0,4.0,1000.0,85.0,5058.0,92.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,326500.0,8.2,1.0,2.0,626.0,167.28109546606595,5058.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1028000.0,8.2,2.0,2.0,520.0,167.28109546606595,5058.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,288000.0,8.2,1.0,1.0,628.0,44.0,5058.0,52.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,1151500.0,8.2,1.0,2.0,536.0,113.0,5058.0,97.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,860000.0,8.2,1.0,2.0,501.0,147.0,5058.0,62.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,805000.0,8.2,1.0,3.0,372.0,96.0,5058.0,102.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,450000.0,8.2,1.0,1.0,0.0,90.0,5058.0,42.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,935000.0,8.2,2.0,3.0,466.0,167.28109546606595,5058.0,82.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,830000.0,8.2,2.0,1.0,665.0,167.28109546606595,5058.0,62.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2,456000.0,8.2,1.0,1.0,0.0,81.92271186440678,5058.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,820000.0,8.2,2.0,2.0,335.0,167.28109546606595,5058.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,1030000.0,8.2,2.0,2.0,352.0,167.28109546606595,5058.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,878000.0,8.2,1.0,1.0,397.0,127.0,5058.0,62.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,765000.0,13.9,1.0,2.0,672.0,111.0,2185.0,64.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3,730000.0,13.9,2.0,3.0,628.0,140.0,2185.0,62.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,730000.0,13.9,1.0,1.0,697.0,94.0,2185.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,593000.0,13.9,2.0,2.0,605.0,102.0,2185.0,57.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4,816000.0,13.9,1.0,2.0,837.0,156.0,2185.0,92.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,720000.0,13.9,1.0,1.0,706.0,167.28109546606595,2185.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,670000.0,13.9,1.0,2.0,697.0,167.28109546606595,2185.0,72.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,685000.0,13.9,1.0,1.0,697.0,167.28109546606595,2185.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,600000.0,13.9,1.0,1.0,534.0,90.0,2185.0,72.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,185000.0,13.9,1.0,1.0,2347.0,43.0,2185.0,47.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2,463000.0,13.9,1.0,1.0,199.0,81.92271186440678,2185.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2,319000.0,13.9,1.0,1.0,0.0,78.0,2185.0,52.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4,660000.0,13.9,1.0,1.0,697.0,167.28109546606595,2185.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,560000.0,13.9,2.0,7.0,420.0,150.0,2185.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3,625000.0,13.9,1.0,1.0,695.0,167.28109546606595,2185.0,52.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,791000.0,13.9,1.0,3.0,743.0,167.28109546606595,2185.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,541000.0,13.9,1.0,1.0,497.0,167.28109546606595,2185.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,760000.0,13.9,1.0,2.0,534.0,167.28109546606595,2185.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,840000.0,13.9,1.0,1.0,697.0,153.0,2185.0,102.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,460000.0,13.9,1.0,2.0,463.0,85.0,2185.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,190000.0,13.9,1.0,1.0,0.0,81.92271186440678,2185.0,52.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,507000.0,10.9,1.0,2.0,191.0,87.0,962.0,8.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,892000.0,10.9,1.0,2.0,715.0,167.28109546606595,962.0,52.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,695000.0,10.4,2.0,1.0,0.0,81.92271186440678,2403.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1160000.0,10.4,1.0,2.0,553.0,137.0,2403.0,92.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1330000.0,10.4,2.0,1.0,295.0,176.0,2403.0,92.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,695000.0,10.4,1.0,1.0,1035.0,81.92271186440678,2403.0,59.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,812000.0,10.4,1.0,1.0,0.0,81.92271186440678,2403.0,27.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,630000.0,10.4,1.0,1.0,100.0,167.28109546606595,2403.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,636500.0,10.4,1.0,1.0,0.0,68.0,2403.0,52.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,445000.0,10.4,1.0,1.0,0.0,81.92271186440678,2403.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,710000.0,10.4,1.0,1.0,0.0,78.0,2403.0,52.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,640000.0,10.4,1.0,1.0,1784.0,110.0,2403.0,52.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2,1010000.0,14.0,1.0,2.0,553.0,167.28109546606595,3224.0,84.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1076000.0,14.0,1.0,2.0,689.0,167.28109546606595,3224.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1045000.0,14.0,1.0,2.0,602.0,107.0,3224.0,72.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,600000.0,14.0,1.0,1.0,211.0,167.28109546606595,3224.0,47.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3,1225000.0,14.0,1.0,2.0,553.0,167.28109546606595,3224.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1035000.0,14.0,1.0,2.0,650.0,167.28109546606595,3224.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,690000.0,14.0,1.0,2.0,340.0,103.0,3224.0,92.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,1045000.0,14.0,1.0,2.0,643.0,167.28109546606595,3224.0,52.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,865000.0,14.0,1.0,2.0,691.0,140.0,3224.0,72.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3,1033000.0,14.0,1.0,2.0,548.0,115.0,3224.0,47.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
